FS_CD,FS_LN_KEY,ACCT_ID,MODIFIED_BY,TIME_STAMP,COMPANY_ID,S_CF_ACCT_TYP_CD,S_CF_ACTVTY_CD,ROWVERSION
INCSIE,134,0563-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0564-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0570-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0571-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0572-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0579-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0583-10C,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0583-10D,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0583-10F,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0583-10M,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0583-10R,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,0590-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJAC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJB1-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJBD-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJCN-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJEM-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJFC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJHR-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJIT-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJPR-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,134,MJRC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,0600-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,0683-00A,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,0683-00C,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,0683-00M,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,0683-00P,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,ACSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,BDSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,CNSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,EMSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,FCSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,HRSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,ITSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJAC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJB1-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJBD-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJCN-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJEM-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJFC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJHR-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJIT-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJPR-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,135,MJRC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0700-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00A,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00B,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00C,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00E,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00F,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00I,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00M,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,0783-00R,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2000-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2000-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2010-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2010-005,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2010-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2010-015,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2010-020,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2010-025,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2010-030,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-005,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-015,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-018,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-019,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-020,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2020-025,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2040-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2040-005,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2100-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2100-005,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,2110-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJAC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJB1-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJBD-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJCN-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJEM-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJFC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJHR-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJIT-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJPR-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,136,MJRC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,ACSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,ACSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,ACSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,BDSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,BDSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,BDSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRG-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRG-101,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRG-110,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRG-111,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRO-350,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRO-360,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRS-300,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CFRS-310,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CGNA-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CNSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CNSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CNSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,COHD-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,COHD-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,CSUB-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRB-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRB-011,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRB-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRB-101,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRB-110,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRB-111,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRD-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRD-011,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRD-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRD-101,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRD-110,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRD-111,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRG-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRG-110,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRG-111,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRO-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRO-001,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRO-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRO-101,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRS-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRS-101,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRS-300,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRS-301,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRU-100,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DFRU-101,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DGNA-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DOHB-120,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DOHB-121,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DOHD-120,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DOHD-121,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,DSUB-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,EMSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,EMSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,EMSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,FCSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,FCSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,FCSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,25,0210-046,BADAWII,2019-01-09,1,,,0
BALSHT,25,0210-050,BADAWII,2019-01-09,1,,,0
INCSIE,137,FRNG-CRX,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,FRNG-DLC,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,FRNG-DLI,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,25,0210-052,BADAWII,2019-01-09,1,,,0
BALSHT,25,0210-056,BADAWII,2019-01-09,1,,,0
BALSHT,25,0210-058,BADAWII,2019-01-09,1,,,0
BALSHT,25,0210-060,BADAWII,2019-01-09,1,,,0
INCSIE,137,GNAD-CRX,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,GNAD-DIR,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,HRSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,HRSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,HRSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,ITSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,ITSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,ITSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,MTHD-CRX,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,MTHD-DIR,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,25,0210-062,BADAWII,2019-01-09,1,,,0
INCSIE,137,OHCS-CRX,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,OHCS-DIR,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,25,0210-048,BADAWII,2019-01-09,1,,,0
INCSIE,137,OHIT-CRX,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,OHIT-DIR,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,PRSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,PRSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,PRSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,PRSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,RCSC-GNA,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,RCSC-MTH,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,RCSC-OCS,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,137,RCSC-OIT,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0997-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0998-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0998-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-020,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-030,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-040,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-050,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-070,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-080,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-090,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,138,0999-100,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,25,0210-054,BADAWII,2019-01-09,1,,,0
BALSHT,1,0100-500,JLAPINGTON,2017-02-28,1,,,0
BALSHT,2,0115-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,24,0120-040,JLAPINGTON,2017-02-28,1,,,0
BALSHT,5,0125-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,18,0130-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,20,0135-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-015,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-020,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-030,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-035,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-045,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-050,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-055,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-060,JLAPINGTON,2017-02-28,1,,,0
BALSHT,7,0140-065,JLAPINGTON,2017-02-28,1,,,0
BALSHT,107,0145-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,4,0145-005,JLAPINGTON,2017-02-28,1,,,0
BALSHT,12,0160-050,JLAPINGTON,2017-02-28,1,,,0
BALSHT,15,0160-060,JLAPINGTON,2017-02-28,1,,,0
BALSHT,19,0170-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,33,0180-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,21,0190-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,6,0191-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,22,0200-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,22,0200-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,22,0200-020,JLAPINGTON,2017-02-28,1,,,0
BALSHT,22,0200-030,JLAPINGTON,2017-02-28,1,,,0
BALSHT,22,0200-040,JLAPINGTON,2017-02-28,1,,,0
BALSHT,28,0205-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,24,0208-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,28,0210-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,28,0210-002,JLAPINGTON,2017-02-28,1,,,0
BALSHT,28,0210-004,JLAPINGTON,2017-02-28,1,,,0
BALSHT,28,0210-006,JLAPINGTON,2017-02-28,1,,,0
BALSHT,28,0210-008,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-012,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-014,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-016,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-018,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-019,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-020,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-022,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-024,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0210-026,JLAPINGTON,2017-02-28,1,,,0
BALSHT,24,0210-031,JLAPINGTON,2017-02-28,1,,,0
BALSHT,24,0210-032,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0210-040,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0210-042,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0220-0FL,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0220-0PA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0225-005,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0AZ,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0CA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0DC,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0FL,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0GA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0IL,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0LA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,25,0230-0MD,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0240-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0240-001,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0240-002,JLAPINGTON,2017-02-28,1,,,0
BALSHT,27,0245-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,27,0245-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,27,0245-030,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0250-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0260-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0260-010,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0260-0DC,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0260-0MD,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0260-0TX,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0260-0VA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,26,0260-0WV,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0AK,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0AL,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0AZ,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0CA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0CO,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0CT,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0DC,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0DE,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0FL,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0GA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0HA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0IA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0ID,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0IL,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0IN,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0KS,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0KY,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0LA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0MA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0MD,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0ME,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0MI,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0MN,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0MO,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0MS,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0NC,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0ND,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0NE,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0NJ,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0NM,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0NV,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0NY,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0OH,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0OK,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0PA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0RI,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0SC,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0SD,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0TN,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0TX,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0UT,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0VA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0VT,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0WA,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0WI,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0WV,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0265-0WY,JLAPINGTON,2017-02-28,1,,,0
BALSHT,23,0267-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,34,0290-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0408-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0410-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0416-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0420-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0421-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0422-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0423-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0425-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0426-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0428-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0429-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0431-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0435-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0440-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0441-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0450-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0460-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0461-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0462-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0470-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0471-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0473-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0508-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0511-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0511-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0512-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0512-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0513-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0513-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0515-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0515-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0516-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0516-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0517-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0517-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0518-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0518-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0519-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0519-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0520-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0520-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0521-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0521-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0522-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0522-100,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0536-000,JLAPINGTON,2017-02-28,1,,,0
BALSHT,38,0536-100,JLAPINGTON,2017-02-28,1,,,0
