PROJ_ID,ORG_ID,ACCT_ID,FY_CD,DIR_AMT,DIR_ALLOW_AMT,DIR_HRS,DIR_ALLOW_HRS,FEE_ON_DIR_AMT,FEE_ON_HRS_AMT,MARKUP_FEE_AMT,TOT_REV_MARKUP_AMT,MODIFIED_BY,TIME_STAMP,TOT_REV_UNITS_AMT,TOT_REV_TM_LAB_AMT,BURD_AMT,AL_BURD_AMT,COM_AMT,COM_AL_AMT,FEE_BURD_AMT,OTH_FEE_AMT,TOT_REV_AMT,OVER_FEE_AMT,OVER_TOT_AMT,REALLOC_AMT,TOT_AL_EXP_AMT,REV_ADJ_AMT,ACCT_FUNC_NO,OVER_CST_AMT,UNITS_QTY,AL_UNITS_QTY,ROWVERSION,COMPANY_ID,DISC_AMT,AWARD_FEE_AMT,OVER_AWRD_AMT,RETRO_AWRD_AMT,TOT_AWD_FEE_AMT,AWARD_FEE_ADJ_AMT
010105.003.002.015.003,1.01.01,1000-100,2016,846.17,846.17,23.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,822.7,822.7,0,0,0,0,1668.87,0,0,0,1668.87,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.001,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,169846.26,169846.26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.004.001,1.01,1299-015,2016,4233,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001,1.01,1010-999,2016,1144.22,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,141.2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001,1.01,1100-000,2016,15055,15055,154,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,619.01,619.01,0,0,0,0,15674.01,0,0,0,15674.01,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001,1.01,1299-015,2016,4419.57,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001,1.01.01,1000-000,2016,5387.93,5387.93,156,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2652.01,2652.01,0,0,0,0,8039.94,0,0,0,8039.94,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001,1.01.01,1000-100,2016,422187.69,422187.69,10357,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,410474.89,410474.89,0,0,0,0,832662.58,0,0,0,832662.58,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001.002,1.01,1100-000,2016,15115,15115,156,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,621.48,621.48,0,0,0,0,15736.48,0,0,0,15736.48,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001.002,1.01.01,1000-100,2016,495.5,495.5,13,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,481.75,481.75,0,0,0,0,977.25,0,0,0,977.25,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001.004,1.01,1100-000,2016,30600,30600,36.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1258.16,1258.16,0,0,0,0,31858.16,0,0,0,31858.16,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.001.004,1.01.01,1000-100,2016,17534.27,17534.27,381.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,17047.81,17047.81,0,0,0,0,34582.08,0,0,0,34582.08,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.002,1.01.01,1000-100,2016,712.77,712.77,17,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,693,693,0,0,0,0,1405.77,0,0,0,1405.77,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.003,1.01,1100-000,2016,2520,2520,28,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,103.61,103.61,0,0,0,0,2623.61,0,0,0,2623.61,0,3,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.003,1.01.01,1000-100,2016,1064.96,1064.96,25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1035.42,1035.42,0,0,0,0,2100.38,0,0,0,2100.38,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.001.004,1.01.01,1000-100,2016,6740.24,6740.24,169.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6553.24,6553.24,0,0,0,0,13293.48,0,0,0,13293.48,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.001,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,3074.8,3074.8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.001,1.01,1299-015,2016,57.16,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.001.001,1.01.01,1000-100,2016,96.05,96.05,2.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,93.38,93.38,0,0,0,0,189.43,0,0,0,189.43,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.001.002,1.01.01,1000-100,2016,418.41,418.41,8,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,406.8,406.8,0,0,0,0,825.21,0,0,0,825.21,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.001.003,1.01.01,1000-000,2016,3020.83,3020.83,97,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1486.89,1486.89,0,0,0,0,4507.72,0,0,0,4507.72,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.001.003,1.01.01,1000-100,2016,231.59,231.59,6.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,225.16,225.16,0,0,0,0,456.75,0,0,0,456.75,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.001.004,1.01.01,1000-100,2016,239.9,239.9,6,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,233.24,233.24,0,0,0,0,473.14,0,0,0,473.14,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.002,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,10692.53,10692.53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.002,1.01,1299-015,2016,43.9,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.002.001,1.01.01,1000-100,2016,1772.38,1772.38,44.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1723.2,1723.2,0,0,0,0,3495.58,0,0,0,3495.58,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.002.002,1.01.01,1000-100,2016,2479.01,2479.01,37.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2410.24,2410.24,0,0,0,0,4889.25,0,0,0,4889.25,0,2,0,0,0,0,1,0,0,0,0,0,0
010105.004.002.002.003,1.01.01,1000-100,2016,6650.65,6650.65,141,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6466.15,6466.15,0,0,0,0,13116.8,0,0,0,13116.8,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.006,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,7893.06,7893.06,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010106.001.006,1.01,1299-015,2016,1101.56,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010106.001.006,1.01.01,1000-100,2016,79777.26,79777.26,1330,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,77563.99,77563.99,0,0,0,0,157341.25,0,0,0,157341.25,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,20024.1,20024.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010106.001.008,1.01,1299-015,2016,18191.67,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.001,1.01,1100-000,2016,20590,20590,254,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,846.58,846.58,0,0,0,0,21436.58,0,0,0,21436.58,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.001,1.01.01,1000-100,2016,24586.73,24586.73,558.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,23904.62,23904.62,0,0,0,0,48491.35,0,0,0,48491.35,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.002,1.01,1020-000,2016,16.27,16.27,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.01,2.01,0,0,0,0,18.28,0,0,0,18.28,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.002,1.01,1100-000,2016,2192.5,2192.5,25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,90.15,90.15,0,0,0,0,2282.65,0,0,0,2282.65,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.002,1.01.01,1000-000,2016,3409.1,3409.1,80,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1678,1678,0,0,0,0,5087.1,0,0,0,5087.1,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.002,1.01.01,1000-100,2016,325274.26,325274.26,7157,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,316250.14,316250.14,0,0,0,0,641524.4,0,0,0,641524.4,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.003,1.01,1100-000,2016,13710,13710,187.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,563.71,563.71,0,0,0,0,14273.71,0,0,0,14273.71,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.003,1.01.01,1000-100,2016,45710.17,45710.17,850.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,44442.03,44442.03,0,0,0,0,90152.2,0,0,0,90152.2,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.004,1.01,1100-000,2016,60,60,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.47,2.47,0,0,0,0,62.47,0,0,0,62.47,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.004,1.01.01,1000-100,2016,60909.26,60909.26,1701.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,59219.45,59219.45,0,0,0,0,120128.71,0,0,0,120128.71,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.005,1.01,1100-000,2016,45336.25,45336.25,529,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1864.07,1864.07,0,0,0,0,47200.32,0,0,0,47200.32,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.005,1.01.01,1000-100,2016,364560.02,364560.02,9261.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,354445.99,354445.99,0,0,0,0,719006.01,0,0,0,719006.01,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.006,1.01.01,1000-000,2016,1463.41,1463.41,32,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,720.31,720.31,0,0,0,0,2183.72,0,0,0,2183.72,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.008.006,1.01.01,1000-100,2016,7796.69,7796.69,223,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,7580.39,7580.39,0,0,0,0,15377.08,0,0,0,15377.08,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011,1.01,0300-000,2016,0,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,679224.1,679224.1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
010106.001.011,1.01,1299-015,2016,11195.28,0,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.001,1.01,1100-000,2016,1062.5,1062.5,16.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,43.69,43.69,0,0,0,0,1106.19,0,0,0,1106.19,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.001,1.01.01,1000-100,2016,52716.88,52716.88,912.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,51254.35,51254.35,0,0,0,0,103971.23,0,0,0,103971.23,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.002.002,1.01.01,1000-100,2016,657.54,657.54,18.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,639.3,639.3,0,0,0,0,1296.84,0,0,0,1296.84,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.002.003,1.01,1100-000,2016,60,60,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.47,2.47,0,0,0,0,62.47,0,0,0,62.47,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.002.003,1.01.01,1000-100,2016,5241.8,5241.8,153,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,5096.38,5096.38,0,0,0,0,10338.18,0,0,0,10338.18,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.002.004,1.01.01,1000-100,2016,10160.65,10160.65,320.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,9878.76,9878.76,0,0,0,0,20039.41,0,0,0,20039.41,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.002.005,1.01.01,1000-100,2016,714.23,714.23,16,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,694.41,694.41,0,0,0,0,1408.64,0,0,0,1408.64,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.001,1.01.01,1000-100,2016,494.91,494.91,11.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,481.18,481.18,0,0,0,0,976.09,0,0,0,976.09,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.002,1.01,1100-000,2016,60,60,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.47,2.47,0,0,0,0,62.47,0,0,0,62.47,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.002,1.01.01,1000-100,2016,3975.33,3975.33,106.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3865.04,3865.04,0,0,0,0,7840.37,0,0,0,7840.37,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.003,1.01,1100-000,2016,14340,14340,106,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,589.61,589.61,0,0,0,0,14929.61,0,0,0,14929.61,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.003,1.01.01,1000-100,2016,7818,7818,201.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,7601.1,7601.1,0,0,0,0,15419.1,0,0,0,15419.1,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.004,1.01.01,1000-100,2016,18692.15,18692.15,520.25,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,18173.57,18173.57,0,0,0,0,36865.72,0,0,0,36865.72,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.005,1.01,1100-000,2016,65,65,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.67,2.67,0,0,0,0,67.67,0,0,0,67.67,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.003.005,1.01.01,1000-100,2016,2327.92,2327.92,54,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2263.34,2263.34,0,0,0,0,4591.26,0,0,0,4591.26,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.004.001,1.01,1100-000,2016,300,300,5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,12.33,12.33,0,0,0,0,312.33,0,0,0,312.33,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.004.001,1.01.01,1000-100,2016,3910.29,3910.29,95.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3801.81,3801.81,0,0,0,0,7712.1,0,0,0,7712.1,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.004.002,1.01.01,1000-100,2016,2988.98,2988.98,78.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2906.05,2906.05,0,0,0,0,5895.03,0,0,0,5895.03,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.004.003,1.01,1100-000,2016,6147.5,6147.5,96.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,252.76,252.76,0,0,0,0,6400.26,0,0,0,6400.26,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.005,1.01,1100-000,2016,60,60,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.47,2.47,0,0,0,0,62.47,0,0,0,62.47,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.005,1.01.01,1000-100,2016,2086.14,2086.14,54.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2028.27,2028.27,0,0,0,0,4114.41,0,0,0,4114.41,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.006.004,1.01.01,1000-100,2016,26.32,26.32,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,25.59,25.59,0,0,0,0,51.91,0,0,0,51.91,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.007.002,1.01.01,1000-100,2016,1055.29,1055.29,29,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1026.01,1026.01,0,0,0,0,2081.3,0,0,0,2081.3,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.007.003,1.01.01,1000-100,2016,145.5,145.5,3,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,141.46,141.46,0,0,0,0,286.96,0,0,0,286.96,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.008.001,1.01.01,1000-100,2016,1168.39,1168.39,28,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1135.97,1135.97,0,0,0,0,2304.36,0,0,0,2304.36,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.008.002,1.01,1100-000,2016,540,540,9,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,22.2,22.2,0,0,0,0,562.2,0,0,0,562.2,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.008.002,1.01.01,1000-100,2016,3830.34,3830.34,110,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3724.08,3724.08,0,0,0,0,7554.42,0,0,0,7554.42,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.001,1.01.01,1000-100,2016,2004.64,2004.64,52.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1949.02,1949.02,0,0,0,0,3953.66,0,0,0,3953.66,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.002,1.01,1100-000,2016,495,495,8,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,20.36,20.36,0,0,0,0,515.36,0,0,0,515.36,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.002,1.01.01,1000-100,2016,257.24,257.24,6,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,250.1,250.1,0,0,0,0,507.34,0,0,0,507.34,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.003,1.01,1100-000,2016,5385,5385,87,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,221.41,221.41,0,0,0,0,5606.41,0,0,0,5606.41,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.003,1.01.01,1000-100,2016,26554.54,26554.54,532.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,25817.84,25817.84,0,0,0,0,52372.38,0,0,0,52372.38,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.004,1.01.01,1000-100,2016,12411.41,12411.41,392.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,12067.08,12067.08,0,0,0,0,24478.49,0,0,0,24478.49,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.005,1.01,1100-000,2016,65,65,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.67,2.67,0,0,0,0,67.67,0,0,0,67.67,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.009.005,1.01.01,1000-100,2016,1031.72,1031.72,24,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1003.09,1003.09,0,0,0,0,2034.81,0,0,0,2034.81,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.001,1.01,1100-000,2016,130,130,2,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,5.35,5.35,0,0,0,0,135.35,0,0,0,135.35,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.001,1.01.01,1000-100,2016,4836.16,4836.16,121.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,4701.99,4701.99,0,0,0,0,9538.15,0,0,0,9538.15,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.002,1.01,1100-000,2016,505,505,8,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,20.76,20.76,0,0,0,0,525.76,0,0,0,525.76,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.002,1.01.01,1000-100,2016,556.56,556.56,12.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,541.12,541.12,0,0,0,0,1097.68,0,0,0,1097.68,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.003,1.01,1100-000,2016,25337.5,25337.5,387.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1041.79,1041.79,0,0,0,0,26379.29,0,0,0,26379.29,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.003,1.01.01,1000-100,2016,31985.47,31985.47,778,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,31098.09,31098.09,0,0,0,0,63083.56,0,0,0,63083.56,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.004,1.01.01,1000-100,2016,24577.24,24577.24,796.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,23895.39,23895.39,0,0,0,0,48472.63,0,0,0,48472.63,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.005,1.01,1100-000,2016,65,65,1,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.67,2.67,0,0,0,0,67.67,0,0,0,67.67,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.010.005,1.01.01,1000-100,2016,564.97,564.97,14.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,549.3,549.3,0,0,0,0,1114.27,0,0,0,1114.27,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.001,1.01,1100-000,2016,977.5,977.5,15.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,40.19,40.19,0,0,0,0,1017.69,0,0,0,1017.69,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.001,1.01.01,1000-100,2016,4613.17,4613.17,133.75,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,4485.18,4485.18,0,0,0,0,9098.35,0,0,0,9098.35,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.002,1.01,1100-000,2016,585,585,5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,24.05,24.05,0,0,0,0,609.05,0,0,0,609.05,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.002,1.01.01,1000-100,2016,7026.47,7026.47,166.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,6831.53,6831.53,0,0,0,0,13858,0,0,0,13858,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.003,1.01,1100-000,2016,3607.5,3607.5,42,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,148.32,148.32,0,0,0,0,3755.82,0,0,0,3755.82,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.003,1.01.01,1000-100,2016,41429.12,41429.12,1030.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,40279.75,40279.75,0,0,0,0,81708.87,0,0,0,81708.87,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.004,1.01.01,1000-100,2016,36915.31,36915.31,1092.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,35891.17,35891.17,0,0,0,0,72806.48,0,0,0,72806.48,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.005,1.01,1100-000,2016,65,65,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,2.67,2.67,0,0,0,0,67.67,0,0,0,67.67,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.011.005,1.01.01,1000-100,2016,872.58,872.58,19.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,848.38,848.38,0,0,0,0,1720.96,0,0,0,1720.96,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.001,1.01,1100-000,2016,552.5,552.5,5.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,22.72,22.72,0,0,0,0,575.22,0,0,0,575.22,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.001,1.01.01,1000-100,2016,8901.55,8901.55,219,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,8654.6,8654.6,0,0,0,0,17556.15,0,0,0,17556.15,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.002,1.01,1100-000,2016,130,130,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,5.35,5.35,0,0,0,0,135.35,0,0,0,135.35,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.002,1.01.01,1000-100,2016,3996.04,3996.04,83.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,3885.17,3885.17,0,0,0,0,7881.21,0,0,0,7881.21,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.003,1.01,1100-000,2016,11976.25,11976.25,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,492.42,492.42,0,0,0,0,12468.67,0,0,0,12468.67,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.003,1.01.01,1000-100,2016,17641.58,17641.58,253.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,17152.15,17152.15,0,0,0,0,34793.73,0,0,0,34793.73,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.004,1.01,1100-000,2016,1170,1170,0,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,48.1,48.1,0,0,0,0,1218.1,0,0,0,1218.1,0,3,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.004,1.01.01,1000-100,2016,21092.46,21092.46,527.5,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,20507.29,20507.29,0,0,0,0,41599.75,0,0,0,41599.75,0,2,0,0,0,0,1,0,0,0,0,0,0
010106.001.011.012.005,1.01.01,1000-100,2016,1174.98,1174.98,30,0,0,0,0,0,JLAPINGTON,2017-06-28,0,0,1142.39,1142.39,0,0,0,0,2317.37,0,0,0,2317.37,0,2,0,0,0,0,1,0,0,0,0,0,0
