PROJ_ID,ORG_ID,POOL_NO,ALLOC_GRP_NO,ACCT_ID,FY_CD,MODIFIED_BY,TIME_STAMP,BURD_AMT,ALLOW_BURD_AMT,COM_AMT,COM_ALLOW_AMT,ROWVERSION,COMPANY_ID,DISC_AMT
020110.000.001.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,13663.06,13663.06,0,0,0,1,0
010106.001.008.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,5326.54,5326.54,0,0,0,1,0
010106.001.011.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,451.95,451.95,0,0,0,1,0
010102.002.008.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3818.36,3818.36,0,0,0,1,0
010603.000.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,13570.91,13570.91,0,0,0,1,0
010803.000.001.001,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,69.92,0,0,0,0,1,0
000501.000.002,1.01.01,110,1,0500-100,2016,JLAPINGTON,2017-06-28,53926.11,0,0,0,0,1,0
010105.003.002.008.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,82.48,82.48,0,0,0,1,0
021301.000.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,5331.31,0,0,0,0,1,0
010107.00A.002.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2.38,2.38,0,0,0,1,0
010107.00A.003.002.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,7383.31,7383.31,0,0,0,1,0
010105.004.002.002.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2841.92,2841.92,0,0,0,1,0
010108.000.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,7508,7508,0,0,0,1,0
010105.003.002.009.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,16881.31,16881.31,0,0,0,1,0
010105.004.001.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,107.35,107.35,0,0,0,1,0
010107.00A.003.002.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,11526.5,11526.5,0,0,0,1,0
020110.000.001.004.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,10258.74,10258.74,0,0,0,1,0
010802.001.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020103.002.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020602.001.002.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1994.1,0,0,0,0,1,0
010106.001.011.010.005,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2.38,2.38,0,0,0,1,0
010106.001.011.009.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,11347.13,11347.13,0,0,0,1,0
010106.001.011.012.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,9013.11,9013.11,0,0,0,1,0
010802.000.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,29549.14,29549.14,0,0,0,1,0
020101.002.011,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,649.92,0,0,0,0,1,0
020110.000.003.004,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,17673.51,17673.51,0,0,0,1,0
010803.000.002.001,1.01,160,1,1100-999,2016,JLAPINGTON,2017-06-28,42.51,0,0,0,0,1,0
020110.000.003.010,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,18462.47,18462.47,0,0,0,1,0
010105.003.001.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,870.17,870.17,0,0,0,1,0
010105.003.002.010.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,7409.83,7409.83,0,0,0,1,0
010107.00A.003.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,267.9,267.9,0,0,0,1,0
020110.000.003.007,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,13.14,13.14,0,0,0,1,0
010102.002.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,29469.46,29469.46,0,0,0,1,0
010105.004.001.001.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,7492.64,7492.64,0,0,0,1,0
020110.000.003.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,8027.39,8027.39,0,0,0,1,0
020110.000.003.011,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,9721.76,9721.76,0,0,0,1,0
010803.000.001.001,1.01,175,1,1100-010,2016,JLAPINGTON,2017-06-28,1.37,0,0,0,0,1,0
010803.000.001.001.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,22337.15,0,0,0,0,1,0
020101.003.019,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,20.83,0,0,0,0,1,0
010107.00A.003.004.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,49.74,49.74,0,0,0,1,0
020602.002.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,679.3,0,0,0,0,1,0
010105.003.002.008.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,190.95,190.95,0,0,0,1,0
000501.000.005.003,1.01.01,110,1,0500-100,2016,JLAPINGTON,2017-06-28,13393.76,0,0,0,0,1,0
010105.004.001.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2212.82,2212.82,0,0,0,1,0
010105.004.002.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,41.04,41.04,0,0,0,1,0
010804.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,28098.32,0,0,0,0,1,0
010106.001.011.004.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1.35,1.35,0,0,0,1,0
010106.001.011.008.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,19.76,19.76,0,0,0,1,0
010802.002.005,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,2468.88,2468.88,0,0,0,1,0
010105.004.002.001.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,50.17,50.17,0,0,0,1,0
010106.001.011.010.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,120.57,120.57,0,0,0,1,0
BP0000.008.003,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.006.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,79.84,79.84,0,0,0,1,0
010105.003.002.008.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,29.57,29.57,0,0,0,1,0
010802.002.010,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1515.84,1515.84,0,0,0,1,0
020602.003.000.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2527.81,0,0,0,0,1,0
010102.002.004,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010803.000.001.001.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2566.39,0,0,0,0,1,0
010106.001.011.012.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,7538.5,7538.5,0,0,0,1,0
020101.001.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1753.01,0,0,0,0,1,0
010803.000.002.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,123813.05,0,0,0,0,1,0
020601.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1010.15,0,0,0,0,1,0
010105.004.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,91463.91,91463.91,0,0,0,1,0
010105.004.002.001.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,102.51,102.51,0,0,0,1,0
010106.001.011.012.004,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,5.28,5.28,0,0,0,1,0
010102.02A.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,903.78,903.78,0,0,0,1,0
010105.003.001.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,54.87,54.87,0,0,0,1,0
010105.003.002.010.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,11728.83,11728.83,0,0,0,1,0
010106.001.011.011.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,8975.32,8975.32,0,0,0,1,0
010107.00A.004.000.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,25348.74,25348.74,0,0,0,1,0
020110.000.003.014,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,53450.94,53450.94,0,0,0,1,0
010102.002.011.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3657.76,3657.76,0,0,0,1,0
010106.001.011.010.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,13667.84,13667.84,0,0,0,1,0
000850.001.003,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,2934.91,0,0,0,0,1,0
010106.001.011.002.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,154.73,154.73,0,0,0,1,0
020101.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,621.02,0,0,0,0,1,0
010106.001.011.011.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,132.03,132.03,0,0,0,1,0
020101.003.016,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,57.65,0,0,0,0,1,0
010102.002.012.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1643.21,1643.21,0,0,0,1,0
020110.000.003.018,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,4340.95,4340.95,0,0,0,1,0
010105.003.002.002.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1369.38,1369.38,0,0,0,1,0
020101.002.012,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,172.94,0,0,0,0,1,0
010105.003.002.009.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,16365.51,16365.51,0,0,0,1,0
010106.001.011.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,22526.67,22526.67,0,0,0,1,0
010106.001.011.003.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,6136.63,6136.63,0,0,0,1,0
010106.001.011.004.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1283.75,1283.75,0,0,0,1,0
010107.00A.003.002.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,9100.77,9100.77,0,0,0,1,0
010111.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1497.2,1497.2,0,0,0,1,0
020701.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,14784.89,0,0,0,0,1,0
010603.000.001,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.003.005,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2.38,2.38,0,0,0,1,0
010106.001.011.010.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,114.44,114.44,0,0,0,1,0
020101.002.006,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2344.8,0,0,0,0,1,0
010105.003.002.015.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,468.49,468.49,0,0,0,1,0
010106.001.011.012.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1928.46,1928.46,0,0,0,1,0
010802.002.011,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,426.82,426.82,0,0,0,1,0
020101.002.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,572.5,0,0,0,0,1,0
010102.002.011.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,15200.05,15200.05,0,0,0,1,0
020101.001.007,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1573.86,0,0,0,0,1,0
020801.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,17.5,0,0,0,0,1,0
010106.001.011.003.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,764.26,764.26,0,0,0,1,0
000850.001.006,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,7398.33,0,0,0,0,1,0
020101.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1286.04,0,0,0,0,1,0
020101.002.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,180.66,0,0,0,0,1,0
020110.000.003.008,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,387.15,0,0,0,0,1,0
020103.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1846.69,0,0,0,0,1,0
010802.000.003,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010107.00A.003.004.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,97.12,97.12,0,0,0,1,0
010107.00A.004.000.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,138.6,138.6,0,0,0,1,0
BP0000.001.007,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020101.003.023,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,2.03,0,0,0,0,1,0
010106.001.011.004.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1670.92,1670.92,0,0,0,1,0
010102.002.008.004,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020110.000.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,-400.44,-400.44,0,0,0,1,0
010102.002.014.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,13.04,13.04,0,0,0,1,0
010105.003.002.007.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,713.34,713.34,0,0,0,1,0
010106.001.011.012.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,20.22,20.22,0,0,0,1,0
010107.00A.003.005.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,181.1,181.1,0,0,0,1,0
010804.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,9597.98,0,0,0,0,1,0
020110.000.001.004.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,412.7,0,0,0,0,1,0
010102.002.003.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,9690.17,9690.17,0,0,0,1,0
010102.002.015.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,8210.15,8210.15,0,0,0,1,0
010301.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3290.44,3290.44,0,0,0,1,0
010804.000.001,1.01,160,1,1100-010,2016,JLAPINGTON,2017-06-28,12.63,0,0,0,0,1,0
010106.001.011.012.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,4.76,4.76,0,0,0,1,0
010102.002.008.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,8725.89,8725.89,0,0,0,1,0
BP0000.000.001,1.01.01,121,1,2000-100,2016,JLAPINGTON,2017-06-28,14225.72,0,0,0,0,1,0
010102.002.008.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,19668.26,19668.26,0,0,0,1,0
010105.003.002.004.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,85.68,0,0,0,0,1,0
020101.002.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,867.56,0,0,0,0,1,0
010107.00A.001.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,9361.64,9361.64,0,0,0,1,0
010105.003.002.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,6254.28,0,0,0,0,1,0
010105.003.002.015.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,609.79,609.79,0,0,0,1,0
010106.001.011.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,684.88,684.88,0,0,0,1,0
010802.002.011,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,555.54,555.54,0,0,0,1,0
010102.002.010.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1198.62,1198.62,0,0,0,1,0
010102.02A.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,9746.19,9746.19,0,0,0,1,0
020110.000.003.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,3148.15,0,0,0,0,1,0
020110.000.003.018,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2864.56,2864.56,0,0,0,1,0
010105.003.002.009.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,908.19,908.19,0,0,0,1,0
020101.001.008,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,4314.91,0,0,0,0,1,0
010106.001.008.002,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.009.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,223.51,223.51,0,0,0,1,0
010105.003.002.015.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,4169.3,4169.3,0,0,0,1,0
010106.001.011.008.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,499.27,499.27,0,0,0,1,0
010802.000.007,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2766.95,2766.95,0,0,0,1,0
010106.001.011.009.005,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2.38,2.38,0,0,0,1,0
020602.002.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,884.17,0,0,0,0,1,0
010108.000.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,4954.47,4954.47,0,0,0,1,0
010105.003.002.008.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,458.95,458.95,0,0,0,1,0
010105.004.002.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,178.79,178.79,0,0,0,1,0
020110.000.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,111234.56,111234.56,0,0,0,1,0
010105.004.002.002.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,757.36,757.36,0,0,0,1,0
010106.001.008.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,10506.26,10506.26,0,0,0,1,0
010803.000.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,73762.41,0,0,0,0,1,0
010102.002.012.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1163.2,1163.2,0,0,0,1,0
010802.000.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,76714.16,76714.16,0,0,0,1,0
020101.002.009,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,4931.74,0,0,0,0,1,0
010107.00A.003.002.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,15940.97,15940.97,0,0,0,1,0
010802.000.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1803.34,1803.34,0,0,0,1,0
020101.003.019,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,168.82,0,0,0,0,1,0
020110.000.003.014,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,460.45,0,0,0,0,1,0
BP0000.003.007,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020101.003.020,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,21.34,0,0,0,0,1,0
020110.000.003.019,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,151.1,0,0,0,0,1,0
010106.001.011.012.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,6924.65,6924.65,0,0,0,1,0
010802.002.010,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2297.1,2297.1,0,0,0,1,0
010804.000.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.004.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,10.98,10.98,0,0,0,1,0
010105.003.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,36564.32,36564.32,0,0,0,1,0
010107.00A.003.004.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,646.46,646.46,0,0,0,1,0
010301.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,794.83,794.83,0,0,0,1,0
010802.000.006,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,38461.06,38461.06,0,0,0,1,0
BP0000.001.008,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010803.000.001.001.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,316.69,0,0,0,0,1,0
010105.003.002.005.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,690.55,690.55,0,0,0,1,0
010107.00A.003.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,205.83,205.83,0,0,0,1,0
020701.000.001,1.01,175,1,1010-015,2016,JLAPINGTON,2017-06-28,66.9,0,0,0,0,1,0
020110.000.005.001,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,2230.07,0,0,0,0,1,0
010105.003.002.003.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,303.7,303.7,0,0,0,1,0
010106.001.011.003.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,994.75,994.75,0,0,0,1,0
010803.000.002.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,31046,0,0,0,0,1,0
010106.001.011.009.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2688.84,2688.84,0,0,0,1,0
010803.000.001.001.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,17161.35,0,0,0,0,1,0
010803.000.002.001,1.01,160,1,1100-010,2016,JLAPINGTON,2017-06-28,21.8,0,0,0,0,1,0
BP0000.003.005,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010108.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,79791.97,79791.97,0,0,0,1,0
010802.000.004,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,7.64,7.64,0,0,0,1,0
010102.002.011.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,5542.95,5542.95,0,0,0,1,0
BP0000.008.001,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.002.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,234.48,234.48,0,0,0,1,0
010111.001.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,825.86,825.86,0,0,0,1,0
010106.001.011.007.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,62.17,62.17,0,0,0,1,0
010106.001.011.012.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,5791.73,5791.73,0,0,0,1,0
010106.001.011.011.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,16.29,16.29,0,0,0,1,0
020110.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,-243.52,0,0,0,0,1,0
010802.000.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,33.7,33.7,0,0,0,1,0
010106.001.008.004,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2.2,2.2,0,0,0,1,0
010803.000.001.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1095.23,0,0,0,0,1,0
BP0000.005.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,8459.06,0,0,0,0,1,0
020401.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,22836.62,22836.62,0,0,0,1,0
010106.001.011.003.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.29,0.29,0,0,0,1,0
010102.002.011.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,19784.33,19784.33,0,0,0,1,0
010105.004.002.002.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,813.86,813.86,0,0,0,1,0
020101.003.009,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2264.3,0,0,0,0,1,0
020110.000.001.001,1.01,175,1,1100-999,2016,JLAPINGTON,2017-06-28,285.53,0,0,0,0,1,0
010802.002.008,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,21.17,21.17,0,0,0,1,0
020108.000.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,30004.82,0,0,0,0,1,0
010105.003.002.010.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,25.22,25.22,0,0,0,1,0
010102.002.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,38357.35,38357.35,0,0,0,1,0
010105.003.002.007.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,96.96,96.96,0,0,0,1,0
010106.001.008.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,80.25,80.25,0,0,0,1,0
010106.001.011.011.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,999.41,999.41,0,0,0,1,0
000501.000.007,1.01.01,110,1,0500-100,2016,JLAPINGTON,2017-06-28,9885.33,0,0,0,0,1,0
010102.002.010.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2092.91,2092.91,0,0,0,1,0
020110.000.003.015,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,14699.49,14699.49,0,0,0,1,0
010107.00A.003.005.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,15.28,15.28,0,0,0,1,0
020110.000.001.004.006,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,4711.37,4711.37,0,0,0,1,0
020110.000.003.005,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3139.47,3139.47,0,0,0,1,0
010102.002.008.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,148.94,148.94,0,0,0,1,0
010106.001.011.003.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,7987.42,7987.42,0,0,0,1,0
020101.003.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,4806.82,0,0,0,0,1,0
020110.000.003.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,29375.77,29375.77,0,0,0,1,0
020701.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,19243.96,0,0,0,0,1,0
010107.00A.004.000.005,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,60.35,60.35,0,0,0,1,0
010106.001.008.006,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,480.44,480.44,0,0,0,1,0
010106.001.011.010.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,8068.71,8068.71,0,0,0,1,0
020602.002.001.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2278.42,0,0,0,0,1,0
